0,1
0.5915231704211047,0.41167277057562723
0.426116406881491,0.17990845424276633
0.45371109243365887,0.1671676932135477
0.7757400273619883,0.8486099234889867
0.6217468380401582,0.8569174400557462
0.6922532915482872,0.677765785986955
0.7302784919120413,0.5480933780094466
0.5049168467094134,0.5851167434709369
0.6025798916306483,0.511254548528001
0.5968328117818917,0.08362883321237423
0.5761262177933191,0.1956371365070172
0.5953521131965068,0.5066645736522579
0.5021446346811447,0.551596939025928
0.6150479912237088,0.5189145202345521
0.6653717159661517,0.44848149971149054
0.6225950121352402,0.4644832010508689
0.4333041309943468,0.45671513632112304
0.5962756275625786,0.3993505831639357
0.5531928538807712,0.17728945595621168
0.6464411019731563,0.13686546669966676
0.4638404249752206,0.26137265537526566
0.5638436078547839,0.6326848858386496
0.5640804171084565,0.7994241110636471
0.5317786931541298,0.42875510412372975
0.6512244939252659,0.5117729301231072
0.6290205716554175,0.49092838120277266
0.6117749809700797,0.44964051202801797
0.4201212823035227,0.10971933592588785
0.6264547109073437,0.300659060185059
0.6591966747679442,0.6190611118002668
0.5651593207834446,0.8139320604017658
0.6928048133263471,0.6303293102794228
0.5963089465590051,0.7826197139738612
0.7062982916233919,0.9194492092704412
0.4423507451636552,0.06174960726439254
0.42742955681042644,0.031332462995496684
0.36539310213809756,0.27050167295784106
0.47871434684514647,0.5574007624913384
0.5918929576372599,0.5392673010336467
0.6083142756900687,0.4908060724718128
0.6965103744870746,0.8946230402806703
0.6085146069011419,0.49356299590624325
0.6830465793031256,0.5821785921142435
0.4374685883151611,0.0985570250980721
0.5239599942717352,0.0705468355921492
0.5035176276734296,0.3094850179515694
0.48680880661657105,0.5647439355112172
0.6357410549579185,0.9411694994332842
0.6813422440905624,0.5648437136864739
0.7227064966543512,0.6564396017349826
0.7651187180824921,0.6493244164811475
0.648983895723704,0.32947260109248133
0.6579567789474314,0.5588957661901371
0.541465163185048,0.31101018160059507
0.6244912146993191,0.2461865243895538
0.5330588221098626,0.2532428500567307
0.44388756152209136,0.4144324060213923
0.5507714747916208,0.5106593365458544
0.5976558327168806,0.4145715232621624
0.6313003897132383,0.49649065684546634
0.6237742304273766,0.8208914987189548
0.5783751606451489,0.483645379071736
0.7426592110958685,0.7348606579291191
0.47962450977078963,0.10145214190127955
0.3818664252434684,0.0548818110884564
0.49734160299858327,0.424189507547676
0.5645918845652308,0.5723559850834156
0.5562773942476366,0.5207514161754491
0.5924015640710854,0.5726209277291838
0.6142172812895444,0.6094871157425547
